,genome_ID_x,scaffold,gene_oid,locus_tag_x,start_coord_x,end_coord_x,clust_ID_x,gene_ID_string,core_whole,Phylum,Genus,Species_x,Strain,40_percent_ID_group_x,Short name,len_aa,Definition
11216,2582581278,EW65DRAFT_scaffold00010.10,2585143231,EW65DRAFT_02291,10251,10571,11637,2585143231,,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF365,CF365,Cluster 30,,107,
11217,2582581278,EW65DRAFT_scaffold00010.10,2585143232,EW65DRAFT_02292,11134,11718,11637,2585143232,afp16,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF365,CF365,,,,
11218,2582581278,EW65DRAFT_scaffold00010.10,2585143233,EW65DRAFT_02293,11775,13493,11637,2585143233,afp2_3_4,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF365,CF365,,,,
11219,2582581278,EW65DRAFT_scaffold00010.10,2585143234,EW65DRAFT_02294,13580,15301,11637,2585143234,afp2_3_4,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF365,CF365,,,,
11220,2582581278,EW65DRAFT_scaffold00010.10,2585143235,EW65DRAFT_02295,15338,15769,11637,2585143235,afp1_5,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF365,CF365,,,,
11221,2582581278,EW65DRAFT_scaffold00010.10,2585143236,EW65DRAFT_02296,15793,17166,11637,2585143236,afp2_3_4,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF365,CF365,,,,
11222,2582581278,EW65DRAFT_scaffold00010.10,2585143237,EW65DRAFT_02297,17201,17632,11637,2585143237,afp1_5,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF365,CF365,,,,
11223,2582581278,EW65DRAFT_scaffold00010.10,2585143238,EW65DRAFT_02298,17635,18102,11637,2585143238,afp1_5,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF365,CF365,,,,
11224,2582581278,EW65DRAFT_scaffold00010.10,2585143239,EW65DRAFT_02299,18306,18467,11637,2585143239,,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF365,CF365,Cluster 53,,54,
11225,2582581278,EW65DRAFT_scaffold00010.10,2585143240,EW65DRAFT_02300,18467,19201,11637,2585143240,afp7,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF365,CF365,,,,
11226,2582581278,EW65DRAFT_scaffold00010.10,2585143241,EW65DRAFT_02301,19203,20948,11637,2585143241,afp8,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF365,CF365,,,,
11227,2582581278,EW65DRAFT_scaffold00010.10,2585143242,EW65DRAFT_02302,20954,21244,11637,2585143242,afp10,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF365,CF365,,,,
11228,2582581278,EW65DRAFT_scaffold00010.10,2585143243,EW65DRAFT_02303,21399,21809,11637,2585143243,afp9,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF365,CF365,,,,
11229,2582581278,EW65DRAFT_scaffold00010.10,2585143244,EW65DRAFT_02304,21899,24949,11637,2585143244,afp11,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF365,CF365,,,,
11230,2582581278,EW65DRAFT_scaffold00010.10,2585143245,EW65DRAFT_02305,24974,27835,11637,2585143245,afp12,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF365,CF365,,,,
11231,2582581278,EW65DRAFT_scaffold00010.10,2585143246,EW65DRAFT_02306,27825,30827,11637,2585143246,,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF365,CF365,Cluster 55,PKD,1001,"polycystic kidney disease I (PKD) domain; similar to other cell-surface modules, with an IG-like fold; domain probably functions as a ligand binding site in protein-protein or protein-carbohydrate interactions; a single instance of the repeat is presented here. The domain is also found in microbial collagenases and chitinases."
11232,2582581278,EW65DRAFT_scaffold00010.10,2585143247,EW65DRAFT_02307,30913,34440,11637,2585143247,,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF365,CF365,Cluster 105,,1176,
11233,2582581278,EW65DRAFT_scaffold00010.10,2585143248,EW65DRAFT_02308,34557,35462,11637,2585143248,,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF365,CF365,Cluster 167,,302,
11234,2582581278,EW65DRAFT_scaffold00010.10,2585143249,EW65DRAFT_02309,35539,36198,11637,2585143249,,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF365,CF365,Cluster 36,YiaG superfamily,220,"DNA-binding transcriptional regulator YiaG, XRE-type HTH domain [Transcription]; Predicted transcriptional regulator [Transcription]."
11235,2582581278,EW65DRAFT_scaffold00010.10,2585143249,EW65DRAFT_02309,35539,36198,11637,2585143249,,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF365,CF365,Cluster 36,S24_LexA-like,220,"Peptidase S24 LexA-like proteins are involved in the SOS response leading to the repair of single-stranded DNA within the bacterial cell. This family includes: the lambda repressor CI/C2 family and related bacterial prophage repressor proteins; LexA (EC 3.4.21.88), the repressor of genes in the cellular SOS response to DNA damage; MucA and the related UmuD proteins, which are lesion-bypass DNA polymerases, induced in response to mitogenic DNA damage; RulA, a component of the rulAB locus that confers resistance to UV, and RuvA, which is a component of the RuvABC resolvasome that catalyzes the resolution of Holliday junctions that arise during genetic recombination and DNA repair. The LexA-like proteins contain two-domains:  an N-terminal DNA binding domain and a C-terminal domain (CTD) that provides LexA dimerization as well as cleavage activity. They undergo autolysis, cleaving at an Ala-Gly or a Cys-Gly bond, separating the DNA-binding domain from the rest of the protein. In the presence of single-stranded DNA, the LexA, UmuD and MucA proteins interact with RecA, activating self cleavage, thus either derepressing transcription in the case of LexA or activating the lesion-bypass polymerase in the case of UmuD and MucA. The LexA proteins are serine proteases that carry out catalysis using a serine/lysine dyad instead of the prototypical serine/histidine/aspartic acid triad found in most serine proteases. LexA sequence homologs are found in almost all of the bacterial genomes sequenced to date, covering a large number of phyla, suggesting both, an ancient origin and a widespread distribution of lexA and the SOS response."
11236,2582581281,EW64DRAFT_scaffold00005.5,2585156691,EW64DRAFT_00914,41731,43323,11640,2585156691,,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF284,CF284,Cluster 1044,DUF4157,531,"Domain of unknown function (DUF4157); This presumed domain is functionally uncharacterized. This domain family is found in bacteria, archaea and eukaryotes, and is approximately 80 amino acids in length. This domain contains an HEXXH motif that is characteristic of many families of metallopeptidases. However, no peptidase activity has been shown for this domain."
11237,2582581281,EW64DRAFT_scaffold00005.5,2585156692,EW64DRAFT_00915,43348,44391,11640,2585156692,,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF284,CF284,Cluster 940,CE4_NodB_like_6s_7s,348,"Catalytic NodB homology domain of rhizobial NodB-like proteins; This family belongs to the large and functionally diverse carbohydrate esterase 4 (CE4) superfamily, whose members show strong sequence similarity with some variability due to their distinct carbohydrate substrates. It includes many rhizobial NodB chitooligosaccharide N-deacetylase (EC 3.5.1.-)-like proteins, mainly from bacteria and eukaryotes, such as chitin deacetylases (EC 3.5.1.41), bacterial peptidoglycan N-acetylglucosamine deacetylases (EC 3.5.1.-), and acetylxylan esterases (EC 3.1.1.72), which catalyze the N- or O-deacetylation of substrates such as acetylated chitin, peptidoglycan, and acetylated xylan. All members of this family contain a catalytic NodB homology domain with the same overall topology and a deformed (beta/alpha)8 barrel fold with 6- or 7 strands. Their catalytic activity is dependent on the presence of a divalent cation, preferably cobalt or zinc, and they employ a conserved His-His-Asp zinc-binding triad closely associated with the conserved catalytic base (aspartic acid) and acid (histidine) to carry out acid/base catalysis. Several family members show diversity both in metal ion specificities and in the residues that coordinate the metal."
11238,2582581281,EW64DRAFT_scaffold00005.5,2585156693,EW64DRAFT_00916,44429,45559,11640,2585156693,,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF284,CF284,Cluster 523,DUF4157,377,"Domain of unknown function (DUF4157); This presumed domain is functionally uncharacterized. This domain family is found in bacteria, archaea and eukaryotes, and is approximately 80 amino acids in length. This domain contains an HEXXH motif that is characteristic of many families of metallopeptidases. However, no peptidase activity has been shown for this domain."
11239,2582581281,EW64DRAFT_scaffold00005.5,2585156694,EW64DRAFT_00917,45564,46238,11640,2585156694,,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF284,CF284,Cluster 392,Lyz-like superfamily,225,"lysozyme-like domains; This family contains several members, including soluble lytic transglycosylases (SLT), goose egg-white lysozymes (GEWL), hen egg-white lysozymes (HEWL), chitinases, bacteriophage lambda lysozymes, endolysins, autolysins, chitosanases, and pesticin. Typical members are involved in the hydrolysis of beta-1,4- linked polysaccharides."
11240,2582581281,EW64DRAFT_scaffold00005.5,2585156695,EW64DRAFT_00918,46256,47734,11640,2585156695,afp14,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF284,CF284,,,,
11241,2582581281,EW64DRAFT_scaffold00005.5,2585156696,EW64DRAFT_00919,47738,48286,11640,2585156696,,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF284,CF284,Cluster 675,,183,
11242,2582581281,EW64DRAFT_scaffold00005.5,2585156697,EW64DRAFT_00920,48310,51297,11640,2585156697,,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF284,CF284,Cluster 113,,996,
11243,2582581281,EW64DRAFT_scaffold00005.5,2585156698,EW64DRAFT_00921,51310,54336,11640,2585156698,afp12,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF284,CF284,,,,
11244,2582581281,EW64DRAFT_scaffold00005.5,2585156699,EW64DRAFT_00922,54339,57620,11640,2585156699,afp11,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF284,CF284,,,,
11245,2582581281,EW64DRAFT_scaffold00005.5,2585156700,EW64DRAFT_00923,57625,58041,11640,2585156700,afp9,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF284,CF284,,,,
11246,2582581281,EW64DRAFT_scaffold00005.5,2585156701,EW64DRAFT_00924,58056,58343,11640,2585156701,afp10,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF284,CF284,,,,
11247,2582581281,EW64DRAFT_scaffold00005.5,2585156702,EW64DRAFT_00925,58345,60009,11640,2585156702,afp8,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF284,CF284,,,,
11248,2582581281,EW64DRAFT_scaffold00005.5,2585156703,EW64DRAFT_00926,60018,60785,11640,2585156703,afp7,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF284,CF284,,,,
11249,2582581281,EW64DRAFT_scaffold00005.5,2585156704,EW64DRAFT_00927,60782,60955,11640,2585156704,afp6,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF284,CF284,,,,
11250,2582581281,EW64DRAFT_scaffold00005.5,2585156705,EW64DRAFT_00928,60967,61425,11640,2585156705,afp1_5,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF284,CF284,,,,
11251,2582581281,EW64DRAFT_scaffold00005.5,2585156706,EW64DRAFT_00929,61436,61873,11640,2585156706,afp1_5,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF284,CF284,,,,
11252,2582581281,EW64DRAFT_scaffold00005.5,2585156707,EW64DRAFT_00930,61900,63852,11640,2585156707,afp2_3_4,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF284,CF284,,,,
11253,2582581281,EW64DRAFT_scaffold00005.5,2585156708,EW64DRAFT_00931,63864,64535,11640,2585156708,afp16,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF284,CF284,,,,
11254,2582581281,EW64DRAFT_scaffold00005.5,2585156709,EW64DRAFT_00932,64806,66122,11640,2585156709,,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF284,CF284,Cluster 894,,439,
11255,2582581281,EW64DRAFT_scaffold00005.5,2585156710,EW64DRAFT_00933,66155,66820,11640,2585156710,,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF284,CF284,Cluster 1207,,222,
11256,2582581281,EW64DRAFT_scaffold00005.5,2585156711,EW64DRAFT_00934,66927,67616,11640,2585156711,,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF284,CF284,Cluster 1236,,230,
11257,2582581281,EW64DRAFT_scaffold00005.5,2585156712,EW64DRAFT_00935,67919,68134,11640,2585156712,,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF284,CF284,Cluster 1068,AKR_SF superfamily,72,"Aldo-keto reductase (AKR) superfamily; Aldo-keto reductases (AKRs) are a superfamily of soluble NAD(P)(H) oxidoreductases whose chief purpose is to reduce aldehydes and ketones to primary and secondary alcohols. AKRs are present in all phyla and are of importance in both health and industrial applications. Members have very distinct functions and include the prokaryotic 2,5-diketo-D-gluconic acid reductases and beta-keto ester reductases, the eukaryotic aldose reductases, aldehyde reductases, hydroxysteroid dehydrogenases, steroid 5beta-reductases, potassium channel beta-subunits, and aflatoxin aldehyde reductases, among others."
11258,2582581282,EW67DRAFT_scaffold00005.5,2585160985,EW67DRAFT_01005,111123,111338,11641,2585160985,,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF299,CF299,Cluster 1068,AKR_SF superfamily,72,"Aldo-keto reductase (AKR) superfamily; Aldo-keto reductases (AKRs) are a superfamily of soluble NAD(P)(H) oxidoreductases whose chief purpose is to reduce aldehydes and ketones to primary and secondary alcohols. AKRs are present in all phyla and are of importance in both health and industrial applications. Members have very distinct functions and include the prokaryotic 2,5-diketo-D-gluconic acid reductases and beta-keto ester reductases, the eukaryotic aldose reductases, aldehyde reductases, hydroxysteroid dehydrogenases, steroid 5beta-reductases, potassium channel beta-subunits, and aflatoxin aldehyde reductases, among others."
11259,2582581282,EW67DRAFT_scaffold00005.5,2585160986,EW67DRAFT_01006,111641,112330,11641,2585160986,,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF299,CF299,Cluster 1236,,230,
11260,2582581282,EW67DRAFT_scaffold00005.5,2585160987,EW67DRAFT_01007,112437,113102,11641,2585160987,,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF299,CF299,Cluster 1207,,222,
11261,2582581282,EW67DRAFT_scaffold00005.5,2585160988,EW67DRAFT_01008,113135,114451,11641,2585160988,,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF299,CF299,Cluster 894,,439,
11262,2582581282,EW67DRAFT_scaffold00005.5,2585160989,EW67DRAFT_01009,114722,115393,11641,2585160989,afp16,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF299,CF299,,,,
11263,2582581282,EW67DRAFT_scaffold00005.5,2585160990,EW67DRAFT_01010,115405,117357,11641,2585160990,afp2_3_4,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF299,CF299,,,,
11264,2582581282,EW67DRAFT_scaffold00005.5,2585160991,EW67DRAFT_01011,117384,117821,11641,2585160991,afp1_5,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF299,CF299,,,,
11265,2582581282,EW67DRAFT_scaffold00005.5,2585160992,EW67DRAFT_01012,117832,118290,11641,2585160992,afp1_5,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF299,CF299,,,,
11266,2582581282,EW67DRAFT_scaffold00005.5,2585160993,EW67DRAFT_01013,118302,118475,11641,2585160993,afp6,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF299,CF299,,,,
11267,2582581282,EW67DRAFT_scaffold00005.5,2585160994,EW67DRAFT_01014,118472,119239,11641,2585160994,afp7,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF299,CF299,,,,
11268,2582581282,EW67DRAFT_scaffold00005.5,2585160995,EW67DRAFT_01015,119248,120912,11641,2585160995,afp8,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF299,CF299,,,,
11269,2582581282,EW67DRAFT_scaffold00005.5,2585160996,EW67DRAFT_01016,120914,121201,11641,2585160996,afp10,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF299,CF299,,,,
11270,2582581282,EW67DRAFT_scaffold00005.5,2585160997,EW67DRAFT_01017,121216,121632,11641,2585160997,afp9,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF299,CF299,,,,
11271,2582581282,EW67DRAFT_scaffold00005.5,2585160998,EW67DRAFT_01018,121637,124918,11641,2585160998,afp11,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF299,CF299,,,,
11272,2582581282,EW67DRAFT_scaffold00005.5,2585160999,EW67DRAFT_01019,124921,127947,11641,2585160999,afp12,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF299,CF299,,,,
11273,2582581282,EW67DRAFT_scaffold00005.5,2585161000,EW67DRAFT_01020,127960,130947,11641,2585161000,,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF299,CF299,Cluster 113,,996,
11274,2582581282,EW67DRAFT_scaffold00005.5,2585161001,EW67DRAFT_01021,130971,131519,11641,2585161001,,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF299,CF299,Cluster 675,,183,
11275,2582581282,EW67DRAFT_scaffold00005.5,2585161002,EW67DRAFT_01022,131523,133001,11641,2585161002,afp14,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF299,CF299,,,,
11276,2582581282,EW67DRAFT_scaffold00005.5,2585161003,EW67DRAFT_01023,133019,133693,11641,2585161003,,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF299,CF299,Cluster 392,Lyz-like superfamily,225,"lysozyme-like domains; This family contains several members, including soluble lytic transglycosylases (SLT), goose egg-white lysozymes (GEWL), hen egg-white lysozymes (HEWL), chitinases, bacteriophage lambda lysozymes, endolysins, autolysins, chitosanases, and pesticin. Typical members are involved in the hydrolysis of beta-1,4- linked polysaccharides."
11277,2582581282,EW67DRAFT_scaffold00005.5,2585161004,EW67DRAFT_01024,133698,134828,11641,2585161004,,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF299,CF299,Cluster 523,DUF4157,377,"Domain of unknown function (DUF4157); This presumed domain is functionally uncharacterized. This domain family is found in bacteria, archaea and eukaryotes, and is approximately 80 amino acids in length. This domain contains an HEXXH motif that is characteristic of many families of metallopeptidases. However, no peptidase activity has been shown for this domain."
11278,2582581282,EW67DRAFT_scaffold00005.5,2585161005,EW67DRAFT_01025,134866,135909,11641,2585161005,,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF299,CF299,Cluster 940,CE4_NodB_like_6s_7s,348,"Catalytic NodB homology domain of rhizobial NodB-like proteins; This family belongs to the large and functionally diverse carbohydrate esterase 4 (CE4) superfamily, whose members show strong sequence similarity with some variability due to their distinct carbohydrate substrates. It includes many rhizobial NodB chitooligosaccharide N-deacetylase (EC 3.5.1.-)-like proteins, mainly from bacteria and eukaryotes, such as chitin deacetylases (EC 3.5.1.41), bacterial peptidoglycan N-acetylglucosamine deacetylases (EC 3.5.1.-), and acetylxylan esterases (EC 3.1.1.72), which catalyze the N- or O-deacetylation of substrates such as acetylated chitin, peptidoglycan, and acetylated xylan. All members of this family contain a catalytic NodB homology domain with the same overall topology and a deformed (beta/alpha)8 barrel fold with 6- or 7 strands. Their catalytic activity is dependent on the presence of a divalent cation, preferably cobalt or zinc, and they employ a conserved His-His-Asp zinc-binding triad closely associated with the conserved catalytic base (aspartic acid) and acid (histidine) to carry out acid/base catalysis. Several family members show diversity both in metal ion specificities and in the residues that coordinate the metal."
11279,2582581282,EW67DRAFT_scaffold00005.5,2585161006,EW67DRAFT_01026,135934,137526,11641,2585161006,,Bacteroidetes,Chryseobacterium,Chryseobacterium sp. CF299,CF299,Cluster 1044,DUF4157,531,"Domain of unknown function (DUF4157); This presumed domain is functionally uncharacterized. This domain family is found in bacteria, archaea and eukaryotes, and is approximately 80 amino acids in length. This domain contains an HEXXH motif that is characteristic of many families of metallopeptidases. However, no peptidase activity has been shown for this domain."
11280,2582581305,EX04DRAFT_scaffold00015.15,2585262533,EX04DRAFT_02862,35150,37597,11663,2585262533,,Proteobacteria,Sphingomonas,Sphingomonas wittichii,YR128,Cluster 3170,DMSOR_beta_like,816,"uncharacterized subfamily of DMSO Reductase beta subunit family; This family consists of the small beta iron-sulfur (FeS) subunit of the DMSO Reductase (DMSOR) family. Members of this family also contain a large, periplasmic molybdenum-containing alpha subunit and may have a small gamma subunit as well.  Examples of heterodimeric members with alpha and beta subunits include arsenite oxidase, and tungsten-containing formate dehydrogenase (FDH-T) while   heterotrimeric members containing alpha, beta, and gamma subunits include formate dehydrogenase-N (FDH-N), and nitrate reductase (NarGHI).  The beta subunit contains four Fe4/S4 and/or Fe3/S4 clusters which transfer the electrons from the alpha subunit to a hydrophobic integral membrane protein, presumably a cytochrome containing two b-type heme groups. The reducing equivalents are then transferred to menaquinone, which finally reduces the electron-accepting enzyme system."
11281,2582581305,EX04DRAFT_scaffold00015.15,2585262533,EX04DRAFT_02862,35150,37597,11663,2585262533,,Proteobacteria,Sphingomonas,Sphingomonas wittichii,YR128,Cluster 3170,NADB_Rossmann superfamily,816,"Rossmann-fold NAD(P)(+)-binding proteins; A large family of proteins that share a Rossmann-fold NAD(P)H/NAD(P)(+) binding (NADB) domain. The NADB domain is found in numerous dehydrogenases of metabolic pathways such as glycolysis, and many other redox enzymes. NAD binding involves numerous hydrogen-bonds and van der Waals contacts, in particular H-bonding of residues in a turn between the first strand and the subsequent helix of the Rossmann-fold topology. Characteristically, this turn exhibits a consensus binding pattern similar to GXGXXG, in which the  first 2 glycines participate in NAD(P)-binding, and the third facilitates close packing of the helix to the beta-strand. Typically, proteins in this family contain a second domain in addition to the NADB domain, which is responsible for specifically binding a substrate and catalyzing a particular enzymatic reaction."
11282,2582581305,EX04DRAFT_scaffold00015.15,2585262533,EX04DRAFT_02862,35150,37597,11663,2585262533,,Proteobacteria,Sphingomonas,Sphingomonas wittichii,YR128,Cluster 3170,CAP_ED,816,"effector domain of the CAP family of transcription factors; members include CAP (or cAMP receptor protein (CRP)), which binds cAMP, FNR (fumarate and nitrate reduction), which uses an iron-sulfur cluster to sense oxygen) and CooA, a heme containing CO sensor. In all cases binding of the effector leads to conformational changes and the ability to activate transcription. Cyclic nucleotide-binding domain similar to CAP are also present in cAMP- and cGMP-dependent protein kinases (cAPK and cGPK) and vertebrate cyclic nucleotide-gated ion-channels.  Cyclic nucleotide-monophosphate binding domain; proteins that bind cyclic nucleotides (cAMP or cGMP) share a structural domain of about 120 residues; the best studied is the prokaryotic catabolite gene activator, CAP, where such a domain is known to be composed of three alpha-helices and a distinctive eight-stranded, antiparallel beta-barrel structure; three conserved glycine residues are thought to be essential for maintenance of the structural integrity of the beta-barrel; CooA is a homodimeric transcription factor that belongs to CAP family; cAMP- and cGMP-dependent protein kinases (cAPK and cGPK) contain two tandem copies of the cyclic nucleotide-binding domain; cAPK's are composed of two different subunits, a catalytic chain and a regulatory chain, which contains both copies of the domain; cGPK's are single chain enzymes that include the two copies of the domain in their N-terminal section; also found in vertebrate cyclic nucleotide-gated ion-channels"
11283,2582581305,EX04DRAFT_scaffold00015.15,2585262533,EX04DRAFT_02862,35150,37597,11663,2585262533,,Proteobacteria,Sphingomonas,Sphingomonas wittichii,YR128,Cluster 3170,CAP_ED,816,"effector domain of the CAP family of transcription factors; members include CAP (or cAMP receptor protein (CRP)), which binds cAMP, FNR (fumarate and nitrate reduction), which uses an iron-sulfur cluster to sense oxygen) and CooA, a heme containing CO sensor. In all cases binding of the effector leads to conformational changes and the ability to activate transcription. Cyclic nucleotide-binding domain similar to CAP are also present in cAMP- and cGMP-dependent protein kinases (cAPK and cGPK) and vertebrate cyclic nucleotide-gated ion-channels.  Cyclic nucleotide-monophosphate binding domain; proteins that bind cyclic nucleotides (cAMP or cGMP) share a structural domain of about 120 residues; the best studied is the prokaryotic catabolite gene activator, CAP, where such a domain is known to be composed of three alpha-helices and a distinctive eight-stranded, antiparallel beta-barrel structure; three conserved glycine residues are thought to be essential for maintenance of the structural integrity of the beta-barrel; CooA is a homodimeric transcription factor that belongs to CAP family; cAMP- and cGMP-dependent protein kinases (cAPK and cGPK) contain two tandem copies of the cyclic nucleotide-binding domain; cAPK's are composed of two different subunits, a catalytic chain and a regulatory chain, which contains both copies of the domain; cGPK's are single chain enzymes that include the two copies of the domain in their N-terminal section; also found in vertebrate cyclic nucleotide-gated ion-channels"
11284,2582581305,EX04DRAFT_scaffold00015.15,2585262534,EX04DRAFT_02863,37794,38762,11663,2585262534,,Proteobacteria,Sphingomonas,Sphingomonas wittichii,YR128,Cluster 5147,NrfG superfamily,323,"Cytochrome c-type biogenesis protein CcmH/NrfG [Energy production and conversion, Posttranslational modification, protein turnover, chaperones]; Cytochrome c biogenesis factor [Posttranslational modification, protein turnover, chaperones]."
11285,2582581305,EX04DRAFT_scaffold00015.15,2585262535,EX04DRAFT_02864,38873,40246,11663,2585262535,,Proteobacteria,Sphingomonas,Sphingomonas wittichii,YR128,Cluster 5758,DAHP_synth_2,458,Class-II DAHP synthetase family; Members of this family are aldolase enzymes that catalyze the first step of the shikimate pathway.
11286,2582581305,EX04DRAFT_scaffold00015.15,2585262537,EX04DRAFT_02866,40454,41065,11663,2585262537,,Proteobacteria,Sphingomonas,Sphingomonas wittichii,YR128,Cluster 155,DUF4157 superfamily,204,"Domain of unknown function (DUF4157); This presumed domain is functionally uncharacterized. This domain family is found in bacteria, archaea and eukaryotes, and is approximately 80 amino acids in length. This domain contains an HEXXH motif that is characteristic of many families of metallopeptidases. However, no peptidase activity has been shown for this domain."
11287,2582581305,EX04DRAFT_scaffold00015.15,2585262538,EX04DRAFT_02867,41277,45191,11663,2585262538,afp14,Proteobacteria,Sphingomonas,Sphingomonas wittichii,YR128,,,,
11288,2582581305,EX04DRAFT_scaffold00015.15,2585262539,EX04DRAFT_02868,45199,46554,11663,2585262539,afp15,Proteobacteria,Sphingomonas,Sphingomonas wittichii,YR128,,,,
11289,2582581305,EX04DRAFT_scaffold00015.15,2585262540,EX04DRAFT_02869,46933,47124,11663,2585262540,,Proteobacteria,Sphingomonas,Sphingomonas wittichii,YR128,Cluster 3626,,64,
11290,2582581305,EX04DRAFT_scaffold00015.15,2585262541,EX04DRAFT_02870,47164,47607,11663,2585262541,afp16,Proteobacteria,Sphingomonas,Sphingomonas wittichii,YR128,,,,
11291,2582581305,EX04DRAFT_scaffold00015.15,2585262542,EX04DRAFT_02871,47604,48854,11663,2585262542,,Proteobacteria,Sphingomonas,Sphingomonas wittichii,YR128,Cluster 1606,,417,
11292,2582581305,EX04DRAFT_scaffold00015.15,2585262543,EX04DRAFT_02872,48900,50762,11663,2585262543,afp2_3_4,Proteobacteria,Sphingomonas,Sphingomonas wittichii,YR128,,,,
11293,2582581305,EX04DRAFT_scaffold00015.15,2585262544,EX04DRAFT_02873,50811,51263,11663,2585262544,afp1_5,Proteobacteria,Sphingomonas,Sphingomonas wittichii,YR128,,,,
11294,2582581305,EX04DRAFT_scaffold00015.15,2585262545,EX04DRAFT_02874,51273,51812,11663,2585262545,afp1_5,Proteobacteria,Sphingomonas,Sphingomonas wittichii,YR128,,,,
11295,2582581305,EX04DRAFT_scaffold00015.15,2585262546,EX04DRAFT_02875,51824,52000,11663,2585262546,,Proteobacteria,Sphingomonas,Sphingomonas wittichii,YR128,Cluster 214,,59,
11296,2582581305,EX04DRAFT_scaffold00015.15,2585262547,EX04DRAFT_02876,52002,52697,11663,2585262547,afp7,Proteobacteria,Sphingomonas,Sphingomonas wittichii,YR128,,,,
11297,2582581305,EX04DRAFT_scaffold00015.15,2585262548,EX04DRAFT_02877,52694,54493,11663,2585262548,afp8,Proteobacteria,Sphingomonas,Sphingomonas wittichii,YR128,,,,
11298,2582581305,EX04DRAFT_scaffold00015.15,2585262549,EX04DRAFT_02878,54516,54815,11663,2585262549,afp10,Proteobacteria,Sphingomonas,Sphingomonas wittichii,YR128,,,,
