genome_ID,scaffold,gene_oid,locus_tag,start_coord,end_coord,clust_ID,gene_ID_string,core_whole,40_percent_ID_group,query_start,query_end,evalue,pfam_id,pfam_name,pfam_length
637000207,NC_005126,637463528,plu1723,2058115,2059716,65595,637463528,afp8,,49,335,2.40E-09,pfam05954,Phage_GPD,304
637000207,NC_005126,637463529,plu1724,2059713,2060396,65595,637463529,afp7,,,,,,,
637000207,NC_005126,637463530,plu1725,2060383,2060562,65595,637463530,afp6,,,,,,,
637000207,NC_005126,637463531,plu1726,2060559,2061017,65595,637463531,afp1_5,,9,146,3.10E-30,pfam06841,Phage_T4_gp19,134
637000207,NC_005126,637463532,plu1727,2061031,2062215,65595,637463532,afp2_3_4,,141,386,2.50E-19,pfam04984,Phage_sheath_1,464
637000207,NC_005126,637463533,plu1728,2062264,2063655,65595,637463533,afp2_3_4,,222,460,3.80E-37,pfam04984,Phage_sheath_1,464
637000207,NC_005126,637463534,plu1729,2063667,2064731,65595,637463534,afp2_3_4,,87,351,3.00E-31,pfam04984,Phage_sheath_1,464
637000207,NC_005126,637463535,plu1730,2064746,2065195,65595,637463535,afp1_5,,15,145,4.20E-35,pfam06841,Phage_T4_gp19,134
637000207,NC_005126,637463536,plu1731,2065881,2067668,65595,637463536,,Cluster 812,454,566,2.40E-08,pfam07591,PT-HINT,137
637000207,NC_005126,637463537,plu1732,2068346,2068918,65595,637463537,,Cluster 227,11,36,3.30E-06,pfam13544,N_methyl_2,26
637000207,NC_005126,637463537,plu1732,2068346,2068918,65595,637463537,,Cluster 227,46,189,1.20E-49,pfam08805,PilS,138
637000207,NC_005126,637463538,plu1733,2069076,2069870,65595,637463538,,Cluster 423,19,113,5.10E-29,pfam06750,DiS_P_DiS,81
637000207,NC_005126,637463538,plu1733,2069076,2069870,65595,637463538,,Cluster 423,123,233,3.40E-22,pfam01478,Peptidase_A24,107
637000207,NC_005126,637463539,plu1734,2069910,2071085,65595,637463539,,Cluster 1582,12,365,2.40E-11,pfam04917,Shufflon_N,356
637000207,NC_005126,637464160,plu2381,2795907,2796536,65598,637464160,,Cluster 663,100,189,2.20E-18,pfam04205,FMN_bind,69
637000207,NC_005126,637464161,plu2382,2796533,2797231,65598,637464161,,Cluster 318,4,200,2.20E-65,pfam02508,Rnf-Nqr,174
637000207,NC_005126,637464162,plu2383,2797233,2797871,65598,637464162,,Cluster 210,34,169,4.30E-20,pfam00730,HhH-GPD,108
637000207,NC_005126,637464162,plu2383,2797233,2797871,65598,637464162,,Cluster 210,187,203,0.0001,pfam10576,EndIII_4Fe-2S,17
637000207,NC_005126,637464163,plu2384,2798011,2799954,65598,637464163,,Cluster 122,24,81,2.60E-18,pfam08206,OB_RNB,58
637000207,NC_005126,637464163,plu2384,2798011,2799954,65598,637464163,,Cluster 122,192,520,8.30E-87,pfam00773,RNB,324
637000207,NC_005126,637464163,plu2384,2798011,2799954,65598,637464163,,Cluster 122,561,643,8.20E-09,pfam00575,S1,75
637000207,NC_005126,637464164,plu2385,2800483,2800932,65598,637464164,afp1_5,,15,145,2.10E-35,pfam06841,Phage_T4_gp19,134
637000207,NC_005126,637464165,plu2386,2801006,2802082,65598,637464165,afp2_3_4,,99,354,1.10E-27,pfam04984,Phage_sheath_1,464
637000207,NC_005126,637464166,plu2387,2802140,2803432,65598,637464166,afp2_3_4,,117,426,1.20E-33,pfam04984,Phage_sheath_1,464
637000207,NC_005126,637464167,plu2388,2803487,2804653,65598,637464167,afp2_3_4,,99,385,5.00E-20,pfam04984,Phage_sheath_1,464
637000207,NC_005126,637464168,plu2389,2804672,2805130,65598,637464168,afp1_5,,9,146,5.50E-28,pfam06841,Phage_T4_gp19,134
637000207,NC_005126,637464169,plu2390,2805127,2805306,65598,637464169,afp6,,,,,,,
637000207,NC_005126,637464170,plu2391,2805293,2805976,65598,637464170,afp7,,,,,,,
637000207,NC_005126,637464171,plu2392,2805973,2807577,65598,637464171,afp8,,37,336,4.80E-11,pfam05954,Phage_GPD,304
637000207,NC_005126,637464172,plu2393,2807590,2808012,65598,637464172,afp9,,29,120,9.00E-21,pfam04965,GPW_gp25,95
637000207,NC_005126,637464173,plu2394,2808009,2808425,65598,637464173,afp10,,,,,,,
637000207,NC_005126,637464174,plu2395,2808509,2812561,65598,637464174,afp11,,,,,,,
637000207,NC_005126,637464175,plu2396,2812587,2815622,65598,637464175,afp12,,,,,,,
637000207,NC_005126,637464176,plu2397,2815665,2817095,65598,637464176,afp14,,,,,,,
637000207,NC_005126,637464177,plu2398,2817105,2819186,65598,637464177,afp15,,487,613,2.90E-27,pfam00004,AAA,132
637000207,NC_005126,637464178,plu2399,2819211,2820113,65598,637464178,afp16,,13,190,1.80E-31,pfam14065,DUF4255,178
637000207,NC_005126,637464179,plu2400,2820328,2822034,65598,637464179,,Cluster 249,73,136,4.70E-25,pfam11647,PMT_C,70
637000207,NC_005126,637464180,plu2401,2822311,2823282,65598,637464180,,Cluster 255,105,321,3.00E-68,pfam03543,Peptidase_C58,204
637000207,NC_005126,640738753,plu2402,2823444,2823635,65598,640738753,,Cluster 3596,1,49,6.40E-15,pfam01526,DDE_Tnp_Tn3,390
637000207,NC_005126,637464181,plu2403,2823827,2824297,65598,637464181,,Cluster 3351,3,137,2.00E-33,pfam00334,NDK,135
637000207,NC_005126,637464283,plu2512,2955621,2956586,65599,637464283,,Cluster 5170,3,228,1.60E-24,pfam01370,Epimerase,241
637000207,NC_005126,637464284,plu2513,2956589,2957974,65599,637464284,,Cluster 1491,5,460,0,pfam02447,GntP_permease,441
637000207,NC_005126,637464285,plu2514,2958129,2959274,65599,637464285,,Cluster 5882,,,,,,
637000207,NC_005126,637464286,plu2515,2959713,2960654,65599,637464286,,Cluster 189,100,235,1.50E-81,pfam16374,CIF,136
637000207,NC_005126,637464287,plu2516,2960783,2961679,65599,637464287,afp16,,13,185,1.70E-30,pfam14065,DUF4255,178
637000207,NC_005126,637464288,plu2517,2961704,2963788,65599,637464288,afp15,,488,614,2.50E-27,pfam00004,AAA,132
637000207,NC_005126,637464289,plu2518,2963798,2965657,65599,637464289,afp14,,,,,,,
637000207,NC_005126,637464290,plu2519,2965716,2966972,65599,637464290,afp13,,251,280,3.40E-05,pfam07484,Collar,57
637000207,NC_005126,637464291,plu2520,2967100,2970003,65599,637464291,afp12,,,,,,,
637000207,NC_005126,637464292,plu2521,2969996,2972725,65599,637464292,afp11,,,,,,,
637000207,NC_005126,637464293,plu2522,2972808,2973224,65599,637464293,afp10,,,,,,,
637000207,NC_005126,637464294,plu2523,2973221,2973637,65599,637464294,afp9,,29,120,4.70E-22,pfam04965,GPW_gp25,95
637000207,NC_005126,637464295,plu2524,2973651,2975252,65599,637464295,afp8,,21,335,7.10E-08,pfam05954,Phage_GPD,304
637000207,NC_005126,637464296,plu2525,2975249,2975932,65599,637464296,afp7,,,,,,,
637000207,NC_005126,637464297,plu2526,2975919,2976098,65599,637464297,afp6,,,,,,,
637000207,NC_005126,637464298,plu2527,2976095,2976553,65599,637464298,afp1_5,,9,146,2.80E-28,pfam06841,Phage_T4_gp19,134
637000207,NC_005126,637464299,plu2528,2976567,2977763,65599,637464299,afp2_3_4,,145,389,2.80E-17,pfam04984,Phage_sheath_1,464
637000207,NC_005126,637464300,plu2529,2977812,2979218,65599,637464300,afp2_3_4,,69,465,2.80E-35,pfam04984,Phage_sheath_1,464
637000207,NC_005126,637464301,plu2530,2979230,2980351,65599,637464301,afp2_3_4,,108,370,6.30E-28,pfam04984,Phage_sheath_1,464
637000207,NC_005126,637464302,plu2531,2980404,2980853,65599,637464302,afp1_5,,15,145,4.40E-36,pfam06841,Phage_T4_gp19,134
637000207,NC_005126,637464303,plu2532,2981560,2982153,65599,637464303,,Cluster 69,57,136,3.10E-12,pfam00486,Trans_reg_C,77
637000207,NC_005126,637464304,plu2533,2982296,2982610,65599,637464304,,Cluster 4220,,,,,,
637000207,NC_005126,637464305,plu2534,2982682,2983026,65599,637464305,,Cluster 1225,,,,,,
637000207,NC_005126,637464306,plu2535,2983488,2984081,65599,637464306,,Cluster 69,57,136,3.10E-12,pfam00486,Trans_reg_C,77
637000249,NC_007912,637920099,Sde_1032,1320352,1321029,65661,637920099,,Cluster 6735,10,224,1.70E-47,pfam00083,Sugar_tr,452
637000249,NC_007912,637920100,Sde_1033,1321308,1323032,65661,637920100,,Cluster 5172,15,73,0.0002,pfam00890,FAD_binding_2,417
637000249,NC_007912,637920100,Sde_1033,1321308,1323032,65661,637920100,,Cluster 5172,77,348,3.30E-08,pfam00732,GMC_oxred_N,296
637000249,NC_007912,637920100,Sde_1033,1321308,1323032,65661,637920100,,Cluster 5172,438,561,3.90E-19,pfam05199,GMC_oxred_C,140
637000249,NC_007912,637920101,Sde_1034,1323087,1323725,65661,637920101,,Cluster 6567,66,192,1.70E-23,pfam13618,Gluconate_2-dh3,131
637000249,NC_007912,637920102,Sde_1035,1323926,1324522,65661,637920102,,Cluster 3167,5,198,3.20E-10,pfam13505,OMP_b-brl,178
637000249,NC_007912,637920103,Sde_1036,1325056,1325625,65661,637920103,afp16,,6,181,2.60E-33,pfam14065,DUF4255,178
637000249,NC_007912,637920104,Sde_1037,1325713,1326723,65661,637920104,,Cluster 5326,,,,,,
637000249,NC_007912,637920105,Sde_1038,1326736,1328148,65661,637920105,afp2_3_4,,127,466,4.40E-30,pfam04984,Phage_sheath_1,464
637000249,NC_007912,637920106,Sde_1039,1328196,1328630,65661,637920106,afp1_5,,8,140,6.70E-43,pfam06841,Phage_T4_gp19,134
637000249,NC_007912,637920107,Sde_1040,1328698,1329144,65661,637920107,afp1_5,,8,144,6.60E-44,pfam06841,Phage_T4_gp19,134
637000249,NC_007912,637920108,Sde_1041,1329314,1329979,65661,637920108,afp7,,,,,,,
637000249,NC_007912,637920109,Sde_1042,1330054,1331751,65661,637920109,afp8,,38,313,2.20E-06,pfam05954,Phage_GPD,304
637000249,NC_007912,637920110,Sde_1043,1331783,1332061,65661,637920110,afp10,,7,84,1.90E-23,pfam05488,PAAR_motif,69
637000249,NC_007912,637920111,Sde_1044,1332066,1332503,65661,637920111,afp9,,33,125,2.10E-20,pfam04965,GPW_gp25,95
637000249,NC_007912,637920112,Sde_1045,1332518,1335586,65661,637920112,afp11,,720,964,1.10E-07,pfam04865,Baseplate_J,255
637000249,NC_007912,637920113,Sde_1046,1335598,1338285,65661,637920113,afp12,,,,,,,
637000249,NC_007912,637920114,Sde_1047,1338363,1341140,65661,637920114,,Cluster 3344,,,,,,
637000249,NC_007912,637920115,Sde_1048,1341143,1342681,65661,637920115,afp14,,,,,,,
637000249,NC_007912,637920116,Sde_1049,1342732,1344030,65661,637920116,afp15,,227,353,1.10E-27,pfam00004,AAA,132
637000249,NC_007912,637920117,Sde_1050,1344090,1347830,65661,637920117,,Cluster 309,235,313,7.90E-30,pfam13699,DUF4157,79
637000249,NC_007912,637920118,Sde_1051,1348610,1350712,65661,637920118,,Cluster 6345,54,152,6.80E-22,pfam00553,CBM_2,101
637000249,NC_007912,637920118,Sde_1051,1348610,1350712,65661,637920118,,Cluster 6345,217,332,1.30E-09,pfam03422,CBM_6,125
637000249,NC_007912,637920118,Sde_1051,1348610,1350712,65661,637920118,,Cluster 6345,413,692,8.20E-118,pfam09492,Pec_lyase,291
637000249,NC_007912,637920119,Sde_1052,1350984,1351985,65661,637920119,,Cluster 5450,,,,,,
637000249,NC_007912,637920120,Sde_1053,1352105,1352518,65661,637920120,,Cluster 2797,,,,,,
638341115,NZ_AANC01000007,638937150,MED217_08565,65264,66085,65900,638937150,,Cluster 222,9,64,3.50E-14,pfam01471,PG_binding_1,57
638341115,NZ_AANC01000007,638937150,MED217_08565,65264,66085,65900,638937150,,Cluster 222,94,272,1.40E-61,pfam11860,DUF3380,173
638341115,NZ_AANC01000007,638937151,MED217_08570,66122,70675,65900,638937151,,Cluster 1120,142,220,3.80E-29,pfam13699,DUF4157,79
638341115,NZ_AANC01000007,638937151,MED217_08570,66122,70675,65900,638937151,,Cluster 1120,1312,1434,2.80E-06,pfam13930,Endonuclea_NS_2,132
638341115,NZ_AANC01000007,638937152,MED217_08575,70688,71011,65900,638937152,,Cluster 348,,,,,,
638341115,NZ_AANC01000007,638937153,MED217_08580,71024,71470,65900,638937153,,Cluster 460,,,,,,
638341115,NZ_AANC01000007,638937154,MED217_08585,71481,73007,65900,638937154,afp14,,,,,,,
638341115,NZ_AANC01000007,638937155,MED217_08590,73011,78209,65900,638937155,,Cluster 697,,,,,,
638341115,NZ_AANC01000007,638937156,MED217_08595,78215,80917,65900,638937156,afp12,,,,,,,
638341115,NZ_AANC01000007,638937157,MED217_08600,80911,83997,65900,638937157,afp11,,729,957,1.50E-11,pfam04865,Baseplate_J,255
638341115,NZ_AANC01000007,638937158,MED217_08605,83998,84411,65900,638937158,afp9,,28,120,2.20E-22,pfam04965,GPW_gp25,95
638341115,NZ_AANC01000007,638937159,MED217_08610,84422,84721,65900,638937159,afp10,,19,90,3.40E-23,pfam05488,PAAR_motif,69
638341115,NZ_AANC01000007,638937160,MED217_08615,84726,86459,65900,638937160,afp8,,,,,,,
638341115,NZ_AANC01000007,638937161,MED217_08620,86472,87167,65900,638937161,afp7,,,,,,,
638341115,NZ_AANC01000007,638937162,MED217_08625,87167,87328,65900,638937162,afp6,,,,,,,
638341115,NZ_AANC01000007,638937163,MED217_08630,87331,87765,65900,638937163,afp1_5,,8,143,4.60E-51,pfam06841,Phage_T4_gp19,134
638341115,NZ_AANC01000007,638937164,MED217_08635,87765,88202,65900,638937164,afp1_5,,8,140,4.40E-42,pfam06841,Phage_T4_gp19,134
638341115,NZ_AANC01000007,638937165,MED217_08640,88243,90204,65900,638937165,afp2_3_4,,1,649,2.20E-35,pfam04984,Phage_sheath_1,464
638341115,NZ_AANC01000007,638937166,MED217_08645,90217,91068,65900,638937166,,Cluster 469,,,,,,
638341115,NZ_AANC01000007,638937167,MED217_08650,91065,91667,65900,638937167,afp16,,6,190,6.40E-26,pfam14065,DUF4255,178
638341115,NZ_AANC01000007,638937168,MED217_08655,91886,92383,65900,638937168,,Cluster 435,,,,,,
638341115,NZ_AANC01000007,638937169,MED217_08660,92398,93057,65900,638937169,,Cluster 610,,,,,,
638341115,NZ_AANC01000007,638937170,MED217_08665,93054,93866,65900,638937170,,Cluster 564,76,138,1.10E-08,pfam07730,HisKA_3,68
638341115,NZ_AANC01000007,638937171,MED217_08670,93873,94568,65900,638937171,,Cluster 630,22,136,2.00E-23,pfam00072,Response_reg,112
638341115,NZ_AANC01000007,638937171,MED217_08670,93873,94568,65900,638937171,,Cluster 630,167,223,6.90E-15,pfam00196,GerE,57
638341135,NZ_AAOF01000005,639002322,NB231_06411,194260,197451,65905,639002322,,Cluster 2718,177,251,2.40E-24,pfam13699,DUF4157,79
638341135,NZ_AAOF01000005,639002322,NB231_06411,194260,197451,65905,639002322,,Cluster 2718,376,442,2.40E-07,pfam01471,PG_binding_1,57
638341135,NZ_AAOF01000005,639002323,NB231_06416,197466,201182,65905,639002323,,Cluster 4758,,,,,,
638341135,NZ_AAOF01000005,639002324,NB231_06421,201185,202402,65905,639002324,,Cluster 1497,,,,,,
638341135,NZ_AAOF01000005,639002325,NB231_06426,202505,204022,65905,639002325,,Cluster 6079,,,,,,
638341135,NZ_AAOF01000005,639002326,NB231_06431,204029,206068,65905,639002326,afp15,,463,589,1.30E-27,pfam00004,AAA,132
638341135,NZ_AAOF01000005,639002327,NB231_06436,206061,207503,65905,639002327,,Cluster 5737,,,,,,
638341135,NZ_AAOF01000005,639002328,NB231_06441,207507,209699,65905,639002328,,Cluster 1220,478,660,3.20E-10,pfam09684,Tail_P2_I,136
638341135,NZ_AAOF01000005,639002329,NB231_06446,209703,211898,65905,639002329,afp11,,440,630,2.80E-14,pfam04865,Baseplate_J,255
638341135,NZ_AAOF01000005,639002330,NB231_06451,211912,212310,65905,639002330,afp9,,30,120,1.30E-18,pfam04965,GPW_gp25,95
638341135,NZ_AAOF01000005,639002331,NB231_06456,212307,214001,65905,639002331,,Cluster 5200,,,,,,
638341135,NZ_AAOF01000005,639002332,NB231_06461,214028,214696,65905,639002332,afp8,,,,,,,
638341135,NZ_AAOF01000005,639002333,NB231_06466,214701,215780,65905,639002333,afp8,,69,342,1.20E-11,pfam05954,Phage_GPD,304
638341135,NZ_AAOF01000005,639002334,NB231_06471,215773,215946,65905,639002334,,Cluster 3665,,,,,,
638341135,NZ_AAOF01000005,639002335,NB231_06476,215950,217341,65905,639002335,afp7,,,,,,,
638341135,NZ_AAOF01000005,639002336,NB231_06481,217345,217854,65905,639002336,afp1_5,,5,165,4.10E-32,pfam06841,Phage_T4_gp19,134
638341135,NZ_AAOF01000005,639002337,NB231_06486,217858,219840,65905,639002337,afp2_3_4,,6,178,2.90E-07,pfam04984,Phage_sheath_1,464
638341135,NZ_AAOF01000005,639002337,NB231_06486,217858,219840,65905,639002337,afp2_3_4,,402,650,4.00E-22,pfam04984,Phage_sheath_1,464
638341135,NZ_AAOF01000005,639002338,NB231_06491,219848,220312,65905,639002338,afp1_5,,10,151,2.30E-29,pfam06841,Phage_T4_gp19,134
638341135,NZ_AAOF01000005,639002339,NB231_06496,220325,222151,65905,639002339,afp2_3_4,,1,601,5.00E-61,pfam04984,Phage_sheath_1,464
638341135,NZ_AAOF01000005,639002340,NB231_06501,222177,223028,65905,639002340,,Cluster 2022,,,,,,
638341135,NZ_AAOF01000005,639002341,NB231_06506,223025,223624,65905,639002341,afp16,,9,188,2.90E-29,pfam14065,DUF4255,178
638341135,NZ_AAOF01000005,639002342,NB231_06511,224809,225918,65905,639002342,,Cluster 5006,27,155,4.40E-25,pfam08240,ADH_N,109
638341135,NZ_AAOF01000005,639002342,NB231_06511,224809,225918,65905,639002342,,Cluster 5006,197,331,6.90E-25,pfam00107,ADH_zinc_N,130
638341135,NZ_AAOF01000005,639002343,NB231_06516,226005,226883,65905,639002343,,Cluster 6773,26,276,2.00E-59,pfam00756,Esterase,251
638341135,NZ_AAOF01000005,639002344,NB231_06521,227099,227314,65905,639002344,,Cluster 3710,,,,,,
638341135,NZ_AAOF01000005,639002345,NB231_06526,227307,227528,65905,639002345,,Cluster 3755,9,66,7.60E-19,pfam07927,HicA_toxin,58
639633050,NC_008609,639754398,Ppro_0359,363772,364986,65989,639754398,,Cluster 6092,,,,,,
639633050,NC_008609,639754399,Ppro_0360,365020,365625,65989,639754399,,Cluster 96,50,154,4.50E-11,pfam12847,Methyltransf_18,110
639633050,NC_008609,639754400,Ppro_0361,365636,367894,65989,639754400,,Cluster 6680,,,,,,
639633050,NC_008609,639754401,Ppro_0362,367900,369246,65989,639754401,,Cluster 22,243,369,4.70E-30,pfam00004,AAA,132
639633050,NC_008609,639754402,Ppro_0363,369249,373049,65989,639754402,afp14,,,,,,,
639633050,NC_008609,639754403,Ppro_0364,373046,375511,65989,639754403,afp12,,,,,,,
639633050,NC_008609,639754404,Ppro_0365,375534,376331,65989,639754404,afp13,,,,,,,
639633050,NC_008609,639754405,Ppro_0366,376338,380207,65989,639754405,afp11,,,,,,,
639633050,NC_008609,639754406,Ppro_0367,380244,380669,65989,639754406,afp9,,31,123,4.20E-23,pfam04965,GPW_gp25,95
639633050,NC_008609,639754407,Ppro_0368,380679,380981,65989,639754407,afp10,,21,91,6.90E-21,pfam05488,PAAR_motif,69
639633050,NC_008609,639754408,Ppro_0369,381046,382836,65989,639754408,afp8,,62,340,1.20E-05,pfam05954,Phage_GPD,304
639633050,NC_008609,639754409,Ppro_0370,382840,383517,65989,639754409,afp7,,,,,,,
639633050,NC_008609,639754410,Ppro_0371,383693,384166,65989,639754410,afp1_5,,16,154,4.50E-38,pfam06841,Phage_T4_gp19,134
639633050,NC_008609,639754411,Ppro_0372,384233,384691,65989,639754411,afp1_5,,16,148,1.40E-43,pfam06841,Phage_T4_gp19,134
639633050,NC_008609,639754412,Ppro_0373,384806,386374,65989,639754412,afp2_3_4,,272,518,4.30E-25,pfam04984,Phage_sheath_1,464
639633050,NC_008609,639754413,Ppro_0374,386393,387232,65989,639754413,,Cluster 7237,,,,,,
639633050,NC_008609,639754414,Ppro_0375,387251,387820,65989,639754414,afp16,,8,182,6.00E-34,pfam14065,DUF4255,178
639633050,NC_008609,639754415,Ppro_0376,388015,388737,65989,639754415,,Cluster 6128,33,145,2.70E-10,pfam00072,Response_reg,112
639633050,NC_008609,639754415,Ppro_0376,388015,388737,65989,639754415,,Cluster 6128,178,234,3.70E-19,pfam00196,GerE,57
639633050,NC_008609,639754416,Ppro_0377,388914,391229,65989,639754416,,Cluster 6558,16,126,7.60E-11,pfam08448,PAS_4,110
639633050,NC_008609,639754416,Ppro_0377,388914,391229,65989,639754416,,Cluster 6558,142,249,6.40E-10,pfam08448,PAS_4,110
639633050,NC_008609,639754416,Ppro_0377,388914,391229,65989,639754416,,Cluster 6558,259,369,5.60E-14,pfam00989,PAS,113
639633050,NC_008609,639754416,Ppro_0377,388914,391229,65989,639754416,,Cluster 6558,524,615,2.70E-06,pfam00512,HisKA,64
639633050,NC_008609,639754416,Ppro_0377,388914,391229,65989,639754416,,Cluster 6558,658,768,1.00E-20,pfam02518,HATPase_c,106
639633050,NC_008609,639754417,Ppro_0378,391229,392647,65989,639754417,,Cluster 5663,8,119,2.70E-25,pfam00072,Response_reg,112
639633050,NC_008609,639754417,Ppro_0378,391229,392647,65989,639754417,,Cluster 5663,152,318,4.90E-55,pfam00158,Sigma54_activat,168
639633050,NC_008609,639754417,Ppro_0378,391229,392647,65989,639754417,,Cluster 5663,426,466,8.50E-10,pfam02954,HTH_8,42
639633050,NC_008609,639754418,Ppro_0379,393050,393274,65989,639754418,,Cluster 3766,,,,,,
639633056,NC_008209,639637488,RD1_4211,4079150,4079830,65995,639637488,,Cluster 172,120,187,2.10E-11,pfam13699,DUF4157,79
639633056,NC_008209,639637489,RD1_4212,4079874,4079993,65995,639637489,,Cluster 4001,,,,,,
639633056,NC_008209,639637490,RD1_4213,4080197,4081492,65995,639637490,,Cluster 912,34,424,4.80E-29,pfam00497,SBP_bac_3,225
639633056,NC_008209,639637491,RD1_4214,4081489,4082298,65995,639637491,,Cluster 1018,38,226,4.80E-14,pfam13489,Methyltransf_23,165
639633056,NC_008209,639637492,RD1_4215,4082802,4083293,65995,639637492,afp16,,4,153,9.10E-25,pfam14065,DUF4255,178
639633056,NC_008209,639637493,RD1_4216,4083293,4084030,65995,639637493,,Cluster 910,,,,,,
639633056,NC_008209,639637494,RD1_4217,4084046,4086433,65995,639637494,afp2_3_4,,257,407,4.50E-07,pfam16184,Cadherin_3,144
639633056,NC_008209,639637494,RD1_4217,4084046,4086433,65995,639637494,afp2_3_4,,545,791,8.70E-27,pfam04984,Phage_sheath_1,464
639633056,NC_008209,639637495,RD1_4218,4086459,4086917,65995,639637495,afp1_5,,16,148,6.70E-43,pfam06841,Phage_T4_gp19,134
639633056,NC_008209,639637496,RD1_4219,4086923,4087378,65995,639637496,afp1_5,,8,148,8.10E-43,pfam06841,Phage_T4_gp19,134
639633056,NC_008209,639637497,RD1_4220,4087378,4087551,65995,639637497,,Cluster 1263,,,,,,
639633056,NC_008209,639637498,RD1_4221,4087555,4088241,65995,639637498,afp7,,,,,,,
639633056,NC_008209,639637499,RD1_4222,4088249,4090015,65995,639637499,afp8,,,,,,,
639633056,NC_008209,639637500,RD1_4223,4090042,4090332,65995,639637500,afp10,,17,87,6.00E-22,pfam05488,PAAR_motif,69
639633056,NC_008209,639637501,RD1_4224,4090334,4090771,65995,639637501,afp9,,29,121,6.60E-24,pfam04965,GPW_gp25,95
639633056,NC_008209,639637502,RD1_4225,4090775,4091722,65995,639637502,,Cluster 927,,,,,,
639633056,NC_008209,639637503,RD1_4226,4091715,4095827,65995,639637503,afp11,,,,,,,
639633056,NC_008209,639637504,RD1_4227,4095824,4096684,65995,639637504,afp13,,,,,,,
639633056,NC_008209,639637505,RD1_4228,4096681,4098939,65995,639637505,afp12,,,,,,,
639633056,NC_008209,639637506,RD1_4230,4098939,4102016,65995,639637506,afp14,,,,,,,
639633056,NC_008209,639637507,RD1_4231,4102009,4103352,65995,639637507,afp15,,243,369,3.60E-26,pfam00004,AAA,132
639633056,NC_008209,639637508,RD1_4232,4103349,4106678,65995,639637508,,Cluster 1285,,,,,,
639633056,NC_008209,639637509,RD1_4233,4107162,4108844,65995,639637509,,Cluster 2212,33,174,7.50E-32,pfam01257,2Fe-2S_thioredx,145
639633056,NC_008209,639637509,RD1_4233,4107162,4108844,65995,639637509,,Cluster 2212,213,376,1.10E-44,pfam01512,Complex1_51K,151
639633056,NC_008209,639637509,RD1_4233,4107162,4108844,65995,639637509,,Cluster 2212,398,448,2.10E-10,pfam10531,SLBB,59
639633056,NC_008209,639637509,RD1_4233,4107162,4108844,65995,639637509,,Cluster 2212,485,560,5.60E-20,pfam10589,NADH_4Fe-4S,85
639633056,NC_008209,639637510,RD1_4234,4108848,4111625,65995,639637510,,Cluster 2354,2,82,2.20E-19,pfam13510,Fer2_4,82
639633056,NC_008209,639637510,RD1_4234,4108848,4111625,65995,639637510,,Cluster 2354,150,209,8.50E-08,pfam13187,Fer4_9,53
639633056,NC_008209,639637510,RD1_4234,4108848,4111625,65995,639637510,,Cluster 2354,227,280,1.50E-17,pfam04879,Molybdop_Fe4S4,55
639633056,NC_008209,639637510,RD1_4234,4108848,4111625,65995,639637510,,Cluster 2354,283,723,5.70E-86,pfam00384,Molybdopterin,432
639633056,NC_008209,639637510,RD1_4234,4108848,4111625,65995,639637510,,Cluster 2354,807,913,7.50E-27,pfam01568,Molydop_binding,111
639633056,NC_008209,639637511,RD1_4235,4111653,4113329,65995,639637511,,Cluster 2218,4,558,0,pfam01268,FTHFS,550
639857000,NZ_AAMD01000003,639857313,STIAU_1507,56270,57247,65999,639857313,,Cluster 1897,23,293,1.30E-12,pfam02274,Amidinotransf,287
639857000,NZ_AAMD01000003,639857314,STIAU_1508,57226,58248,65999,639857314,,Cluster 1954,150,321,2.80E-35,pfam14518,Haem_oxygenas_2,177
639857000,NZ_AAMD01000003,639857315,STIAU_1509,58365,58808,65999,639857315,,Cluster 2088,46,147,6.20E-39,pfam12098,DUF3574,103
639857000,NZ_AAMD01000003,639857316,STIAU_1510,58933,61239,65999,639857316,,Cluster 2368,31,478,5.00E-56,pfam02055,Glyco_hydro_30,496
639857000,NZ_AAMD01000003,639857316,STIAU_1510,58933,61239,65999,639857316,,Cluster 2368,495,613,1.20E-28,pfam03422,CBM_6,125
639857000,NZ_AAMD01000003,639857316,STIAU_1510,58933,61239,65999,639857316,,Cluster 2368,621,752,4.70E-06,pfam02018,CBM_4_9,131
639857000,NZ_AAMD01000003,639857317,STIAU_1511,61247,63517,65999,639857317,afp15,,545,671,2.40E-27,pfam00004,AAA,132
639857000,NZ_AAMD01000003,639857318,STIAU_1512,63397,67767,65999,639857318,afp14,,,,,,,
639857000,NZ_AAMD01000003,639857319,STIAU_1513,67764,69923,65999,639857319,afp12,,,,,,,
639857000,NZ_AAMD01000003,639857320,STIAU_1514,69929,73579,65999,639857320,afp11,,960,1144,0.00018,pfam04865,Baseplate_J,255
639857000,NZ_AAMD01000003,639857321,STIAU_1515,73588,74007,65999,639857321,afp9,,31,123,2.40E-21,pfam04965,GPW_gp25,95
639857000,NZ_AAMD01000003,639857322,STIAU_1516,74008,74310,65999,639857322,afp10,,20,91,2.30E-20,pfam05488,PAAR_motif,69
639857000,NZ_AAMD01000003,639857323,STIAU_1517,74494,76638,65999,639857323,,Cluster 2293,,,,,,
639857000,NZ_AAMD01000003,639857324,STIAU_1518,76654,77658,65999,639857324,,Cluster 1939,,,,,,
639857000,NZ_AAMD01000003,639857325,STIAU_1519,77674,78210,65999,639857325,afp16,,9,177,3.50E-29,pfam14065,DUF4255,178
